315.000 ; 12.9525 ; 97597.6 ; 1.18838 ; 339.083
316.000 ; 12.9460 ; 97586.0 ; 1.18827 ; 339.079
317.000 ; 12.9395 ; 97574.3 ; 1.18815 ; 339.075
318.000 ; 12.9330 ; 97562.7 ; 1.18804 ; 339.071
319.000 ; 12.9265 ; 97551.0 ; 1.18792 ; 339.067
320.000 ; 12.9200 ; 97539.4 ; 1.18781 ; 339.064
321.000 ; 12.9135 ; 97527.7 ; 1.18769 ; 339.060
322.000 ; 12.9070 ; 97516.1 ; 1.18758 ; 339.056
323.000 ; 12.9005 ; 97504.4 ; 1.18746 ; 339.052
324.000 ; 12.8940 ; 97492.8 ; 1.18735 ; 339.048
325.000 ; 12.8875 ; 97481.2 ; 1.18723 ; 339.044
326.000 ; 12.8810 ; 97469.5 ; 1.18712 ; 339.041
327.000 ; 12.8745 ; 97457.9 ; 1.18700 ; 339.037
328.000 ; 12.8680 ; 97446.2 ; 1.18689 ; 339.033
329.000 ; 12.8615 ; 97434.6 ; 1.18677 ; 339.029
330.000 ; 12.8550 ; 97423.0 ; 1.18666 ; 339.025
331.000 ; 12.8485 ; 97411.3 ; 1.18654 ; 339.021
332.000 ; 12.8420 ; 97399.7 ; 1.18643 ; 339.017
333.000 ; 12.8355 ; 97388.0 ; 1.18631 ; 339.014
334.000 ; 12.8290 ; 97376.4 ; 1.18620 ; 339.010
335.000 ; 12.8225 ; 97364.8 ; 1.18608 ; 339.006
336.000 ; 12.8160 ; 97353.2 ; 1.18597 ; 339.002
337.000 ; 12.8095 ; 97341.5 ; 1.18586 ; 338.998
338.000 ; 12.8030 ; 97329.9 ; 1.18574 ; 338.994
339.000 ; 12.7965 ; 97318.3 ; 1.18563 ; 338.990
340.000 ; 12.7900 ; 97306.6 ; 1.18551 ; 338.987
341.000 ; 12.7835 ; 97295.0 ; 1.18540 ; 338.983
342.000 ; 12.7770 ; 97283.4 ; 1.18528 ; 338.979
343.000 ; 12.7705 ; 97271.8 ; 1.18517 ; 338.975
344.000 ; 12.7640 ; 97260.1 ; 1.18505 ; 338.971
345.000 ; 12.7575 ; 97248.5 ; 1.18494 ; 338.967
346.000 ; 12.7510 ; 97236.9 ; 1.18482 ; 338.963
347.000 ; 12.7445 ; 97225.3 ; 1.18471 ; 338.960
348.000 ; 12.7380 ; 97213.7 ; 1.18459 ; 338.956
349.000 ; 12.7315 ; 97202.1 ; 1.18448 ; 338.952
350.000 ; 12.7250 ; 97190.4 ; 1.18436 ; 338.948
351.000 ; 12.7185 ; 97178.8 ; 1.18425 ; 338.944
352.000 ; 12.7120 ; 97167.2 ; 1.18414 ; 338.940
353.000 ; 12.7055 ; 97155.6 ; 1.18402 ; 338.936
354.000 ; 12.6990 ; 97144.0 ; 1.18391 ; 338.933
355.000 ; 12.6925 ; 97132.4 ; 1.18379 ; 338.929
356.000 ; 12.6860 ; 97120.8 ; 1.18368 ; 338.925
357.000 ; 12.6795 ; 97109.2 ; 1.18356 ; 338.921
358.000 ; 12.6730 ; 97097.6 ; 1.18345 ; 338.917
359.000 ; 12.6665 ; 97086.0 ; 1.18333 ; 338.913
360.000 ; 12.6600 ; 97074.3 ; 1.18322 ; 338.910
361.000 ; 12.6535 ; 97062.7 ; 1.18310 ; 338.906
362.000 ; 12.6470 ; 97051.1 ; 1.18299 ; 338.902
363.000 ; 12.6405 ; 97039.5 ; 1.18288 ; 338.898
364.000 ; 12.6340 ; 97027.9 ; 1.18276 ; 338.894
365.000 ; 12.6275 ; 97016.3 ; 1.18265 ; 338.890
366.000 ; 12.6210 ; 97004.7 ; 1.18253 ; 338.886
367.000 ; 12.6145 ; 96993.2 ; 1.18242 ; 338.883
368.000 ; 12.6080 ; 96981.6 ; 1.18230 ; 338.879
369.000 ; 12.6015 ; 96970.0 ; 1.18219 ; 338.875
370.000 ; 12.5950 ; 96958.4 ; 1.18207 ; 338.871
371.000 ; 12.5885 ; 96946.8 ; 1.18196 ; 338.867
372.000 ; 12.5820 ; 96935.2 ; 1.18185 ; 338.863
373.000 ; 12.5755 ; 96923.6 ; 1.18173 ; 338.859
374.000 ; 12.5690 ; 96912.0 ; 1.18162 ; 338.856
375.000 ; 12.5625 ; 96900.4 ; 1.18150 ; 338.852
376.000 ; 12.5560 ; 96888.8 ; 1.18139 ; 338.848
377.000 ; 12.5495 ; 96877.3 ; 1.18127 ; 338.844
378.000 ; 12.5430 ; 96865.7 ; 1.18116 ; 338.840
379.000 ; 12.5365 ; 96854.1 ; 1.18104 ; 338.836
380.000 ; 12.5300 ; 96842.5 ; 1.18093 ; 338.832
381.000 ; 12.5235 ; 96830.9 ; 1.18082 ; 338.829
382.000 ; 12.5170 ; 96819.3 ; 1.18070 ; 338.825
383.000 ; 12.5105 ; 96807.8 ; 1.18059 ; 338.821
384.000 ; 12.5040 ; 96796.2 ; 1.18047 ; 338.817
385.000 ; 12.4975 ; 96784.6 ; 1.18036 ; 338.813
386.000 ; 12.4910 ; 96773.0 ; 1.18024 ; 338.809
387.000 ; 12.4845 ; 96761.5 ; 1.18013 ; 338.805
388.000 ; 12.4780 ; 96749.9 ; 1.18002 ; 338.802
389.000 ; 12.4715 ; 96738.3 ; 1.17990 ; 338.798
390.000 ; 12.4650 ; 96726.8 ; 1.17979 ; 338.794
391.000 ; 12.4585 ; 96715.2 ; 1.17967 ; 338.790
392.000 ; 12.4520 ; 96703.6 ; 1.17956 ; 338.786
393.000 ; 12.4455 ; 96692.0 ; 1.17944 ; 338.782
394.000 ; 12.4390 ; 96680.5 ; 1.17933 ; 338.778
395.000 ; 12.4325 ; 96668.9 ; 1.17922 ; 338.775
396.000 ; 12.4260 ; 96657.4 ; 1.17910 ; 338.771
397.000 ; 12.4195 ; 96645.8 ; 1.17899 ; 338.767
398.000 ; 12.4130 ; 96634.2 ; 1.17887 ; 338.763
399.000 ; 12.4065 ; 96622.7 ; 1.17876 ; 338.759
400.000 ; 12.4000 ; 96611.1 ; 1.17864 ; 338.755
401.000 ; 12.3935 ; 96599.6 ; 1.17853 ; 338.751
402.000 ; 12.3870 ; 96588.0 ; 1.17842 ; 338.748
